Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Sobres estándar,13.0,15154.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Sobres estándar,5.0,3252.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Artículos de papelería,1.0,10286.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Artículos de papelería,1.0,5499.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Fasteners o sujetadores de cabeza redonda,10.0,861.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Fasteners o sujetadores de cabeza redonda,24.0,344.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Carpetas para archivos,85.0,538.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Carpetas para archivos,20.0,504.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Organizadores o cajas de almacenamiento de archivos,180.0,1350.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Artículos de papelería,3.0,162.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Carpetas colgantes o accesorios,1.0,14100.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Carpetas para archivos,5.0,538.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Separadores de talones,56.0,868.0,0.0,0.0,0.0,0.0
1000813-136-AG26,LP_ ADQUISICION DE MATERIALES DE OFICINA PARA EL CUARTEL GENERAL V DE compra ágil: 1000813-90-COT26,12,13,AG,CLP,1,4.488888888888889,9,0.0,0.0,1353507.0,19.0,257166.0,1610673.0,2026-04-23T15:55:00.99,2026-04-27T13:40:23.073,2026-04-28T09:21:00.063,,2026-04-24T07:37:00,35,Juegos de bolígrafos y lápices,55.0,134.0,0.0,0.0,0.0,0.0
