Codigo,Nombre,CodigoEstado,CodigoTipo,Tipo,TipoMoneda,TieneItems,PromedioCalificacion,CantidadEvaluacion,OrdenDescuentos,OrdenCargos,OrdenTotalNeto,OrdenPorcentajeIva,OrdenImpuestos,OrdenTotal,FechaCreacion,FechaEnvio,FechaAceptacion,FechaCancelacion,FechaUltimaModificacion,CantidadItems,Producto,Cantidad,PrecioNeto,ItemTotalCargos,ItemTotalDescuentos,ItemTotalImpuestos,ItemTotal
1002772-5992-AG26,"HOJA POLIPROPILENO 60X60 CMS (SMS) HASTA 60 GR / HOJA POLIPROPILENO 70X70 CMS (SMS) HASTA 60 GR ID: 1002772-5992-AG26 (AG,ESTERILIZACIÓN,2204005003,RRC)",6,13,AG,CLP,1,0.0,0,0.0,0.0,404000.0,19.0,76760.0,480760.0,2026-04-28T14:47:59.663,2026-04-30T09:34:36.67,2026-05-04T08:17:15.753,,2026-04-28T16:04:00,2,Papeles u hojas de esterilización,1000.0,149.0,0.0,0.0,0.0,0.0
1002772-5992-AG26,"HOJA POLIPROPILENO 60X60 CMS (SMS) HASTA 60 GR / HOJA POLIPROPILENO 70X70 CMS (SMS) HASTA 60 GR ID: 1002772-5992-AG26 (AG,ESTERILIZACIÓN,2204005003,RRC)",6,13,AG,CLP,1,0.0,0,0.0,0.0,404000.0,19.0,76760.0,480760.0,2026-04-28T14:47:59.663,2026-04-30T09:34:36.67,2026-05-04T08:17:15.753,,2026-04-28T16:04:00,2,Papeles u hojas de esterilización,1000.0,255.0,0.0,0.0,0.0,0.0
1002772-5996-AG26,"SONDA DE ALIMENTACION LARGA 12FR (TIPO LEVIN O SU EQUIVALENTE TECNICO),ID 1002772-1155-COT26,(AG,CAAE INDIFIR.,2204005003,MMC",6,13,AG,CLP,1,0.0,0,0.0,0.0,38000.0,19.0,7220.0,45220.0,2026-04-28T15:24:48.827,2026-04-29T11:31:08.89,2026-05-04T07:59:27.8,,2026-04-28T15:34:00,1,Kits de tubos de alimentación por gastrostomía,200.0,190.0,0.0,0.0,0.0,0.0
1002772-6000-AG26,"SUTURA SEDA NEGRA N° 2/0 CON AGUJA 17-20 MM,ID 1002772-1157-COT26,(AG,DIALISIS,MEDICINA  6B,2204004003,MMC)",6,13,AG,CLP,1,0.0,0,0.0,0.0,120120.0,19.0,22823.0,142943.0,2026-04-28T16:02:06.337,2026-04-29T11:34:15.54,2026-05-04T07:59:48.383,,2026-04-28T16:07:00,1,Sutura,168.0,715.0,0.0,0.0,0.0,0.0
1013353-44-SE24,CDP 251 SUMINISTRO DE INSPECCIÓN Y CERTIFICACIÓN DE LAS INSTALACIONES DE GAS DE LOS EE.EE ORDEN DE COMPRA DESDE 1013353-10-LP24,12,8,SE,CLP,1,0.0,0,0.0,0.0,63865546.0,19.0,12134454.0,76000000.0,2024-04-03T12:50:00.527,2024-05-28T08:27:38.79,2024-05-28T10:56:21.63,,2025-11-25T15:18:00,1,Inspección de edificios,1.0,63865546.0,0.0,0.0,0.0,63865546.0
1021609-203-SE26,INSUMOS ENDOSCOPIA (LITOTRIPTOR Y BARRIL DE LIGADURAS),6,8,SE,CLP,1,0.0,0,0.0,0.0,8900000.0,19.0,1691000.0,10591000.0,2026-04-30T12:29:55.173,2026-04-30T16:27:02.197,2026-05-04T08:16:39.007,,2026-04-30T12:41:00,2,Kits de accesorios para endoscopía,20.0,250000.0,0.0,0.0,0.0,5000000.0
1021609-203-SE26,INSUMOS ENDOSCOPIA (LITOTRIPTOR Y BARRIL DE LIGADURAS),6,8,SE,CLP,1,0.0,0,0.0,0.0,8900000.0,19.0,1691000.0,10591000.0,2026-04-30T12:29:55.173,2026-04-30T16:27:02.197,2026-05-04T08:16:39.007,,2026-04-30T12:41:00,2,Kits de accesorios para endoscopía,30.0,130000.0,0.0,0.0,0.0,3900000.0
1028-119-SE26,ORDEN DE COMPRA DESDE 1028-19-LP26,6,8,SE,CLP,1,0.0,0,0.0,0.0,135294118.0,19.0,25705882.0,161000000.0,2026-04-14T08:22:00.87,2026-04-27T15:49:55.337,2026-05-04T07:42:49.42,,2026-04-27T15:47:00,1,Camiones de transporte,1.0,135294117.647,0.0,0.0,0.0,135294117.647
1038-78-AG26,PROTECTORES INDIVIDUALES PARA PLANTAS (RT9),4,13,AG,CLP,1,0.0,0,0.0,0.0,4041000.0,19.0,767790.0,4808790.0,2026-04-30T08:13:29.11,2026-05-04T08:10:30.913,,,2026-04-30T08:15:00,1,Semillas o plantas de algodón,9000.0,449.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,14800.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,36.0,15500.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,16000.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,6.0,16000.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,14000.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,12400.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,14000.0,0.0,0.0,0.0,0.0
1038999-19-TD26,Orden de Compra generada por Trato Directo ID 1038999-20-FTD26,6,16,TD,CLP,1,4.863636363636363,22,0.0,0.0,1700400.0,19.0,323076.0,2023476.0,2026-04-29T12:23:45,2026-04-29T12:26:31.75,2026-05-04T07:18:53.983,,2026-04-29T12:25:00,8,Suplementos vitamínicos,12.0,16000.0,0.0,0.0,0.0,0.0
1043-26-AG26,Compra CAD Compra ágil: 1043-25-COT26 materiales revestimiendo baños tte vidal,4,13,AG,CLP,1,0.0,0,0.0,0.0,183000.0,19.0,34770.0,217770.0,2026-05-04T06:44:48.863,2026-05-04T07:52:59.913,,,2026-05-04T07:52:00,2,Adhesivos químicos,6.0,30000.0,0.0,0.0,0.0,0.0
1043-26-AG26,Compra CAD Compra ágil: 1043-25-COT26 materiales revestimiendo baños tte vidal,4,13,AG,CLP,1,0.0,0,0.0,0.0,183000.0,19.0,34770.0,217770.0,2026-05-04T06:44:48.863,2026-05-04T07:52:59.913,,,2026-05-04T07:52:00,2,Espátulas,1.0,3000.0,0.0,0.0,0.0,0.0
1049-2042-SE25,ORDEN DE COMPRA DESDE 1049-109-LE25,12,8,SE,CLP,1,0.0,0,0.0,0.0,19800000.0,0.0,0.0,19800000.0,2025-11-13T09:38:01.157,2025-11-14T14:10:11.66,2026-02-12T13:14:19.6,,2025-11-14T12:36:00,3,Embarcación de desembarque de uso general,1.0,3800000.0,0.0,0.0,0.0,3800000.0
1049-2042-SE25,ORDEN DE COMPRA DESDE 1049-109-LE25,12,8,SE,CLP,1,0.0,0,0.0,0.0,19800000.0,0.0,0.0,19800000.0,2025-11-13T09:38:01.157,2025-11-14T14:10:11.66,2026-02-12T13:14:19.6,,2025-11-14T12:36:00,3,Embarcación de desembarque de uso general,1.0,10000000.0,0.0,0.0,0.0,10000000.0
1049-2042-SE25,ORDEN DE COMPRA DESDE 1049-109-LE25,12,8,SE,CLP,1,0.0,0,0.0,0.0,19800000.0,0.0,0.0,19800000.0,2025-11-13T09:38:01.157,2025-11-14T14:10:11.66,2026-02-12T13:14:19.6,,2025-11-14T12:36:00,3,Embarcación de desembarque de uso general,1.0,6000000.0,0.0,0.0,0.0,6000000.0
