Codigo,Nombre,CodigoEstado
1000813-121-AG26,FI_ ADQUISICION DE MATERIALES PARA MANTENIMIENTO Y REPARACION PARA EL CASINO MILITAR DE OFICIALES DE LA BRIGADA  compra ágil: 1000813-140-COT26,12
1000-8-SE26,ORDEN DE COMPRA DESDE 1000-5-LE26,6
1002-172-SE26,ORDEN DE COMPRA DESDE 1002-48-LP26,4
1002584-21-SE26,"APRUEBA CONTRATO DENOMINADO “SERVICIO DE TRASLADO DE PASAJEROS Y TAXI EJECUTIVO PARA FUNCIONARIOS DE LA DIRECCIÓN DE EDUCACIÓN PÚBLICA”, PROVENIENTE DE LA LICITACIÓN PÚBLICA ID N° 1002584-14-LE25.",6
1002772-6148-SE26,"APÓSITO SACRO DE ESPUMA HIDROFILICA MULTICAPAS ADHESIVO,ID 1002772-81-LQ25 (LC,CUIDADO DE LA PIEL,220404003,APG)",12
1002772-6287-AG26,"ELECTRODO TENS 5X5 CM DESECHABLE ID:  1002772-1325-COT26 (AG,Medicina Física y Rehabilitación,Caae Gineco/Obstetrico - Poli Mamas,2204005003,RRC)",6
1003473-2388-AG26,PROG. LABORATORIO MAYO 2026 compra ágil: 1003473-2238-COT26,6
1009566-3-SE26,SERVICIO DE JARDINES AÑO 2026,12
1011254-204-SE26,MANTENCION CORRECTIVA A CARRO BAÑO MARIA,4
1011254-206-SE26,MANTENIMIENTO PREVENTIVO A LAVADORA DE ENDOSCOPIO CHOYANG ,4
1011254-207-SE26,MANTENIMIENTO CORRECTIVO A EQUIPOS DE CLIMATIZACION,4
1011254-208-SE26,MANTENIMIENTO CORRECTIVO PARA LAVADORAS DE ENDOSCOPIO,4
1011254-209-SE26,SUMINISTRO E INSTALACION DE REPUESTOS PARA EQUIPOS AUTOCLAVES,6
1026-28-AG26,Orden de Compra generada por invitación a compra ágil: 1026-3-COT26,4
1028-116-CM26,Orden de Compra: 1028-116-CM26,12
1028-130-SE26,Conv. M&R Camiones Saleros Cno. Internacional,12
1028-132-SE26,Conv. M&R camiones y maq. prov.de Quillota,12
1028-133-SE26,Conv. Mant.& Reparación Equipos de Sellos,12
1028-134-SE26,M & R Eq. de Compactación y Carguío Adm. Directa,12
1028-135-SE26,Conv. M&R Camiones y maquinarias San Antonio,12
1028-136-SE26,Conv. M&R Camiones y maquinarias San Antonio,12
1028-137-SE26,Conv. M&R Equipos estacionarios y emergencia,12
1028-138-SE26,Conv. M&R Maquinaria Pesada Camino Internacional,12
1028-139-SE26,Conv. M&R Maquinaria Pesada Camino Internacional,12
1028-143-SE26,Petróleo Diesel Modalidad TAE,12
1028-144-SE26,Aditivo Bluemax,12
1028-145-SE26,Petróleo Diésel Portillo,12
1028-146-SE26,Petróleo Diésel Guardia Vieja,12
1028-147-SE26,Petróleo Diesel Modalidad TCT,12
1028-148-SE26,Servicio de Aseo Rapa Nui,12
1028-151-SE26,ORDEN DE COMPRA DESDE 1028-22-R126,12
1028-153-AG26,Orden de Compra generada por invitación a compra ágil: 1028-18-COT26,12
1028897-382-SE26,"SP 338 Servicio de Mantención Preventiva Vehículo CXBJ 46, Complejo Educacional Público Darío Salas Díaz , RBD 6500, Gral (jg)",4
1028897-384-AG26,SP 356 SERVICIO DE TRASLADO PARA ESTUDIANTES DE LA ESCUELA NEHUENTUE RBD 6502/SEP /NVG ,4
1039-131-AG26,JACS SIRE N° 857ENSERES DE COCINA BRIGADAS Y OTROS DPCIF-RM   Compra ágil: 1039-47-COT26,6
1040538-64-SE25,DESARROLLO PROG. VACACIONES TERCERA EDAD ESCAPADAS DESDE 1040538-16-LP25,12
1040538-7-SE26,AUMENTO DE PARTIDA LICITACION 1040538-21-LQ25,12
1040538-8-SE26,OC DESDE 1040538-30-LE25,12
1046-6-SE26,ORDEN DE COMPRA DESDE 1046-1-LE26,6
1049-859-AG26,OC 56597 UTILES DE ASEO EDIFICO PUNTA ARENAS,5
1050283-148-SE26,"ADQUISICIÓN DE NYLON TRANSPARENTE, PARA EL INTERIOR DE LA CARPA DE PERMISOS CIRCULACIÓN, SEGÚN LICITACIÓN N°1050283-7-LQ25",12
1050283-151-SE26,"ADQUISICIÓN DE MATERIALES PARA TRABAJOS Y FUNCIONAMIENTO DE CUADRILLA MANTENCIÓN VIAL, SEGÚN LICITACIÓN N°1050283-7-LQ25",12
1051173-22-TD26,Orden de Compra generada por Trato Directo ID 1051173-4-FTD26,12
1051765-363-SE26,Dirreg Ñuble/Adquisición de artículos de aseo (Papel higiénico y toallas de papel),12
1051765-379-AG26,"CPF Bulnes, Adquisición de Materiales para Construcción de Cierre Perimetral Sala de Bombas, según Orden de Compra generada por invitación a compra ágil: 1051765-117-COT26",4
1051765-381-AG26,"CPF Bulnes, Adquisición de Materiales de uso o consumo para Sección Materno Infantil, según Orden de Compra generada por invitación a compra ágil: 1051765-119-COT26",4
1057049-12822-AG26,MCM - DESDE 1057049-67-COT26 - FUS 103 - MANTENCION CORRECTIVA ECOGRAFO GENERAL ELECTRIC,12
1057049-13844-AG26,JCD PAC PROGRAMA INSUMOS COLUMNA DESDE AG: 1057049-160-COT26,12
1057049-14848-SE26,BMC RE N°2231 ID.1057049-221-LE24 PAC PROGRAMA INSUMOS MAYO- JUNIO 2026,6
1057049-14873-SE26,BMC PAC ID.1057049-228-LE24 INT.1516/2024 PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14881-SE26,FCU INT 1070 RE N°2163 ID 1050749-157-LE25 PAC PROGRAMA GENERAL MAYO -JUNIO2026,6
1057049-14891-SE26,BMC ADQUISICION DE INSUMOS QUIRURGICOS PARA UNIDAD DE NEUROCIRUGIA DESDE 1057049-228-LP25. PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14892-SE26,BMC ADQUISICION DE INSUMOS QUIRURGICOS PARA UNIDAD DE NEUROCIRUGIA DESDE 1057049-228-LP25. PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14899-SE26,BMC PAC. ID. 1057049-234-LR23 INT. 1583/2023 PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14931-SE26,JAC INT 840/2025 1057049-138-LQ25 PAC PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-14943-SE26,JAC PAC INT 898 RES EX 1322 DESDE 1057049-143-LE24 PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-14975-SE26,BMC PAC ID. 1057049-252-LQ24 INT. 1549/2024 PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14979-SE26,BMC RE N°2670 ID.1057049-255-LE24 PAC PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-14984-SE26,FCU - RE N°3127 ID 1057049-318-LE25 PAC PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-14995-SE26,FCU INT 1534 RE N°3050 ID 1057049-327-LE25 PAC PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15027-SE26,JCD INT. 565 RE 1205 DESDE 1057049-22-LP26 (oc formalización de contrato) PAC MAYO- JUNIO 2026,6
1057055-3586-SE25,MES INT 421/2025 DESDE ID 1057055-34-LQ25 PAC AGOSTO 2025 KETOCONAZOL 2% SHAMPOO 200 ML TKC,12
1057055-635-SE26,SHV INT 389/2025 DESDE 1057055-26-LQ25 PAC ABRIL 2026  FLECAINIDA 100 MG COMP.,5
1057055-663-SE26,SHV INT 83/2025 1057055-121-LQ24 PAC ABRIL 2026 ERITROPOYETINA 4000 UI JERINGA PRELLENADA,12
1057055-727-SE26,SHV INT 2126 RES 3286 31-12-2024  1057055-125-LE24. PAC MAYO 2026 MAGISTRALES  VARIOS,12
