Codigo,Nombre,CodigoEstado
1000-7-AG26,Orden de Compra generada por invitación a compra ágil: 1000-4-COT26,6
1002-171-SE26,SERVICIO DE MOVILIZACION PESAJE VIALIDAD REGIONAL,6
1002772-6209-AG26,"CIRCUITO RESPIRADOR SIN TAPA SIN LINEA DE PRESION ESTERIL,ID 1002772-1230-COT26,(AG,EMERGENCIA ADULTO,2204005003,MMC)",6
1002772-6222-SE26,"PACK CIRUGIA CON LENTE TORICO ID:	1002772-66-LR25 (LC,PAB.CENTRAL,2204005003,MTM)",6
1006-94-SE26,"Servicio de Suministro de Combustible, Diesel",4
1008790-33-AG26,Arriendo de vehículo (504066-71): 1008790-42-COT26,12
1008790-48-AG26,MANTENCIÓN CAMIONETA MAZDA AÑO 2022 (503780-25): 1008790-69-COT26,12
1013609-56-CM26,Adquisición de verduras con entrega parcializada para el casino de suboficiales ,6
1028897-349-AG26,SP 304 SERVICIO DE TRASLADO PARA ESTUDIANTES DE LA ESCUELA CATRIANCHE RBD 6602/ SEP/NVG ,6
1028897-351-AG26,"SP 302 ALIMENTOS PARA ACTIVIDAD DIA DE LA FAMILIA, LICEO REINO DE SUECIA, RBD 6452, SEP, DRL",6
1030-64-AG26,Orden de Compra generada por invitación a compra ágil: 1030-21-COT26,6
1030-66-SE26,ORDEN DE COMPRA DESDE 1030-10-LE26,4
1044-19-AG26,Orden de Compra generada por invitación a compra ágil: 1044-16-COT26_calefont cocina CAD RM,6
1049-809-CM26,OC 56537 - Pasaje aéreo CCP - BBA para Juan Riffo por embarque,12
1049-810-CM26,OC 56538 - Pasaje aéreo LSC - BBA para William Guerrero por embarque,12
1049-813-CM26,OC 56540 - Pasajes aéreos BBA - LSC para Leonel Mena y Ricardo Díaz por desembarque,12
1051765-365-AG26,CCP DE CHILLAN ADQUISICION DE UTILES DE ASEO PERSONAL compra ágil: 1051765-101-COT26,6
1057062-173-AG26,Adquisición de audífonos inalámbricos_URY RED 23991_FISABS 1543_compra ágil: 1057062-153-COT26,6
1057389-2153-AG26,HIDROGEL TUBO 15 MG PURO,6
1057402-3576-SE26,(MIS) PEDIDO LAVANDERÍA ABRIL/DETERGENTES,12
1057402-4207-SE26,(MIS)ESCRITORIO/INSUMOS VARIOS/MAYO,12
1057402-4212-SE26,(MIS)ESCRITORIO/INSUMOS VARIOS/MAYO,12
1057402-4245-SE26,(MIS)MENAJE/TENEDOR/MAYO,12
1057402-4399-SE26,"(FAR) ENDOSCOPIA Y ESTERILIZACIÓN MAYO / ORTO OFTALDEHIDO 0,55%",12
1057402-4402-SE26,(FAR) ENDOSCOPIA Y ESTERILIZACIÓN MAYO / DETERGENTE ENZIMÁTICO 5 LT,12
