Codigo,Nombre,CodigoEstado,EstadoDescripcion,TipoMoneda,OrdenTotalNeto,OrdenTotal,Producto,Cantidad,PrecioNeto,ItemTotal,FechaCreacion,FechaProcesamiento
1000813-91-CM26,"Lp_Adquisicion De Alimento Para Persona (4214) Para Ser Usado En La Comision Subsistencia (Rancho Tropa) Ubicado En La 4Ta. Briaco ""Chorrillos"" (Rep. Sof. Esteban Martinez Hidalgo Tel. 976677017) Oc Mp 1000813-91-Cm26 Dirigida A Agrosuper Comercializ",12,Recepción Conforme,CLP,2665120.0,2665120.0,TRUTRO ENTERO POLLO CONGELADO MARINADA BOLSA 1 K UNIDAD XII REGIÓN,1000.0,2380.0,2380000.0,2026-04-09T10:51:52.2,2026-05-15 12:56:03
1000813-91-CM26,"Lp_Adquisicion De Alimento Para Persona (4214) Para Ser Usado En La Comision Subsistencia (Rancho Tropa) Ubicado En La 4Ta. Briaco ""Chorrillos"" (Rep. Sof. Esteban Martinez Hidalgo Tel. 976677017) Oc Mp 1000813-91-Cm26 Dirigida A Agrosuper Comercializ",12,Recepción Conforme,CLP,2665120.0,2665120.0,PATE LA CRIANZA TERNERA EMBUTIDO 125 G UNIDAD XII REGIÓN,480.0,594.0,285120.0,2026-04-09T10:51:52.2,2026-05-15 12:56:03
1002772-6269-AG26,"Canula Aspiracion Yankauer 18 Fr 6Mm (Punta Corona Con Ventana) /Canula Aspiracion Yankauer 14 Fr Id:1002772-1040-Cot26 (Ag,Transv,2204005003,Mtm)",6,Aceptada,CLP,940000.0,1118600.0,Cánulas o accesorios para catéteres intravenosos o arteriales,400.0,2000.0,0.0,2026-05-11T08:14:53.67,2026-05-15 12:56:03
1002772-6269-AG26,"Canula Aspiracion Yankauer 18 Fr 6Mm (Punta Corona Con Ventana) /Canula Aspiracion Yankauer 14 Fr Id:1002772-1040-Cot26 (Ag,Transv,2204005003,Mtm)",6,Aceptada,CLP,940000.0,1118600.0,Cánulas o accesorios para catéteres intravenosos o arteriales,200.0,700.0,0.0,2026-05-11T08:14:53.67,2026-05-15 12:56:03
1003473-2382-SE26,Prog. Pabellon: Mayo 2026 Desde 1003473-207-Le25,6,Aceptada,CLP,1100000.0,1309000.0,Productos quirúrgicos de barrera de tisú o de malla,100.0,11000.0,1100000.0,2026-05-08T10:12:21.36,2026-05-15 12:56:03
1004-74-SE26,Fabricacion Mangueras Hidraulicas,4,Enviada a Proveedor,CLP,329916.0,392600.0,Conjuntos de manguera de tubería adujada,1.0,329916.0,329916.0,2026-05-11T14:13:03.8,2026-05-15 12:56:03
1004-75-SE26,Orden De Compra Desde 1004-18-Le26 Neumaticos Camion Tolva,4,Enviada a Proveedor,CLP,23195000.0,27602050.0,Neumáticos para camiones pesados,50.0,463900.0,23195000.0,2026-05-12T08:18:00.83,2026-05-15 12:56:03
1007793-89-AG26,Alfajores Artesanales Para Estudiantes Del Cft Estatal De La Región De Los Lagos.,6,Aceptada,CLP,450000.0,535500.0,Servicios de catering,500.0,900.0,0.0,2026-05-11T11:40:22.707,2026-05-15 12:56:03
1011254-196-AG26,Manometros,4,Enviada a Proveedor,CLP,128000.0,152320.0,Manómetro,4.0,32000.0,0.0,2026-04-29T12:04:15.373,2026-05-15 12:56:03
1019-164-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1019-74-Cot26,6,Aceptada,CLP,16490.0,19623.0,Soportes para monitor,1.0,16490.0,0.0,2026-05-07T15:17:51.577,2026-05-15 12:56:03
